window_id,window_start,window_end,ticker,sector,cluster,kmeans_cluster
62,2023-12-08,2024-04-18,GOOGL,Communication Services,0,1
62,2023-12-08,2024-04-18,GS,Financials,2,2
62,2023-12-08,2024-04-18,HD,Consumer Discretionary,2,2
62,2023-12-08,2024-04-18,INTC,Information Technology,0,1
62,2023-12-08,2024-04-18,JNJ,Health Care,5,5
62,2023-12-08,2024-04-18,JPM,Financials,2,2
62,2023-12-08,2024-04-18,KO,Consumer Staples,5,5
62,2023-12-08,2024-04-18,LIN,Materials,1,1
62,2023-12-08,2024-04-18,LLY,Health Care,0,3
62,2023-12-08,2024-04-18,MA,Financials,0,0
62,2023-12-08,2024-04-18,MCD,Consumer Discretionary,0,4
62,2023-12-08,2024-04-18,META,Communication Services,0,3
62,2023-12-08,2024-04-18,MS,Financials,2,2
62,2023-12-08,2024-04-18,MSFT,Information Technology,0,3
62,2023-12-08,2024-04-18,NEE,Utilities,5,5
62,2023-12-08,2024-04-18,NFLX,Communication Services,0,3
62,2023-12-08,2024-04-18,NKE,Consumer Discretionary,0,0
62,2023-12-08,2024-04-18,NVDA,Information Technology,0,3
62,2023-12-08,2024-04-18,ORCL,Information Technology,0,3
62,2023-12-08,2024-04-18,PEP,Consumer Staples,5,5
62,2023-12-08,2024-04-18,PFE,Health Care,1,1
62,2023-12-08,2024-04-18,PG,Consumer Staples,5,5
62,2023-12-08,2024-04-18,T,Communication Services,5,5
62,2023-12-08,2024-04-18,TSLA,Consumer Discretionary,0,2
62,2023-12-08,2024-04-18,UNH,Health Care,4,4
62,2023-12-08,2024-04-18,V,Financials,0,0
62,2023-12-08,2024-04-18,VZ,Communication Services,5,5
62,2023-12-08,2024-04-18,WMT,Consumer Staples,5,4
62,2023-12-08,2024-04-18,XOM,Energy,2,2
63,2023-12-22,2024-05-02,AAPL,Information Technology,0,3
63,2023-12-22,2024-05-02,AMD,Information Technology,0,2
63,2023-12-22,2024-05-02,AMT,Real Estate,1,4
63,2023-12-22,2024-05-02,AMZN,Consumer Discretionary,0,2
63,2023-12-22,2024-05-02,AVGO,Information Technology,0,2
63,2023-12-22,2024-05-02,BA,Industrials,4,3
63,2023-12-22,2024-05-02,BAC,Financials,1,5
63,2023-12-22,2024-05-02,BRK.B,Financials,1,5
63,2023-12-22,2024-05-02,CAT,Industrials,0,5
63,2023-12-22,2024-05-02,COST,Consumer Staples,0,2
63,2023-12-22,2024-05-02,CRM,Information Technology,0,2
63,2023-12-22,2024-05-02,CSCO,Information Technology,0,5
63,2023-12-22,2024-05-02,CVX,Energy,2,0
63,2023-12-22,2024-05-02,DIS,Communication Services,2,0
63,2023-12-22,2024-05-02,DUK,Utilities,1,4
63,2023-12-22,2024-05-02,GE,Industrials,0,2
63,2023-12-22,2024-05-02,GOOG,Communication Services,0,3
63,2023-12-22,2024-05-02,GOOGL,Communication Services,0,3
63,2023-12-22,2024-05-02,GS,Financials,1,5
63,2023-12-22,2024-05-02,HD,Consumer Discretionary,1,5
63,2023-12-22,2024-05-02,INTC,Information Technology,0,2
63,2023-12-22,2024-05-02,JNJ,Health Care,1,4
63,2023-12-22,2024-05-02,JPM,Financials,1,5
63,2023-12-22,2024-05-02,KO,Consumer Staples,1,1
63,2023-12-22,2024-05-02,LIN,Materials,1,5
63,2023-12-22,2024-05-02,LLY,Health Care,3,2
63,2023-12-22,2024-05-02,MA,Financials,0,2
63,2023-12-22,2024-05-02,MCD,Consumer Discretionary,1,5
63,2023-12-22,2024-05-02,META,Communication Services,0,2
63,2023-12-22,2024-05-02,MS,Financials,1,5
63,2023-12-22,2024-05-02,MSFT,Information Technology,0,2
63,2023-12-22,2024-05-02,NEE,Utilities,1,4
63,2023-12-22,2024-05-02,NFLX,Communication Services,0,2
63,2023-12-22,2024-05-02,NKE,Consumer Discretionary,0,3
63,2023-12-22,2024-05-02,NVDA,Information Technology,0,2
63,2023-12-22,2024-05-02,ORCL,Information Technology,0,2
63,2023-12-22,2024-05-02,PEP,Consumer Staples,1,1
63,2023-12-22,2024-05-02,PFE,Health Care,1,4
63,2023-12-22,2024-05-02,PG,Consumer Staples,1,1
63,2023-12-22,2024-05-02,T,Communication Services,1,4
63,2023-12-22,2024-05-02,TSLA,Consumer Discretionary,0,3
63,2023-12-22,2024-05-02,UNH,Health Care,5,1
63,2023-12-22,2024-05-02,V,Financials,0,2
63,2023-12-22,2024-05-02,VZ,Communication Services,1,4
63,2023-12-22,2024-05-02,WMT,Consumer Staples,1,1
63,2023-12-22,2024-05-02,XOM,Energy,2,0
64,2024-01-09,2024-05-16,AAPL,Information Technology,4,0
64,2024-01-09,2024-05-16,AMD,Information Technology,2,3
64,2024-01-09,2024-05-16,AMT,Real Estate,3,5
64,2024-01-09,2024-05-16,AMZN,Consumer Discretionary,2,3
64,2024-01-09,2024-05-16,AVGO,Information Technology,2,3
64,2024-01-09,2024-05-16,BA,Industrials,1,0
64,2024-01-09,2024-05-16,BAC,Financials,3,2
64,2024-01-09,2024-05-16,BRK.B,Financials,3,2
64,2024-01-09,2024-05-16,CAT,Industrials,2,2
64,2024-01-09,2024-05-16,COST,Consumer Staples,2,3
64,2024-01-09,2024-05-16,CRM,Information Technology,2,3
64,2024-01-09,2024-05-16,CSCO,Information Technology,2,1
64,2024-01-09,2024-05-16,CVX,Energy,3,2
64,2024-01-09,2024-05-16,DIS,Communication Services,0,1
64,2024-01-09,2024-05-16,DUK,Utilities,3,5
64,2024-01-09,2024-05-16,GE,Industrials,2,3
64,2024-01-09,2024-05-16,GOOG,Communication Services,2,1
64,2024-01-09,2024-05-16,GOOGL,Communication Services,2,1
64,2024-01-09,2024-05-16,GS,Financials,3,2
64,2024-01-09,2024-05-16,HD,Consumer Discretionary,3,2
64,2024-01-09,2024-05-16,INTC,Information Technology,0,1
64,2024-01-09,2024-05-16,JNJ,Health Care,3,5
64,2024-01-09,2024-05-16,JPM,Financials,3,2
64,2024-01-09,2024-05-16,KO,Consumer Staples,5,5
64,2024-01-09,2024-05-16,LIN,Materials,3,2
64,2024-01-09,2024-05-16,LLY,Health Care,2,3
64,2024-01-09,2024-05-16,MA,Financials,2,3
64,2024-01-09,2024-05-16,MCD,Consumer Discretionary,5,2
64,2024-01-09,2024-05-16,META,Communication Services,2,3
64,2024-01-09,2024-05-16,MS,Financials,3,2
64,2024-01-09,2024-05-16,MSFT,Information Technology,2,3
64,2024-01-09,2024-05-16,NEE,Utilities,3,5
64,2024-01-09,2024-05-16,NFLX,Communication Services,2,3
64,2024-01-09,2024-05-16,NKE,Consumer Discretionary,2,1
64,2024-01-09,2024-05-16,NVDA,Information Technology,2,3
64,2024-01-09,2024-05-16,ORCL,Information Technology,2,3
64,2024-01-09,2024-05-16,PEP,Consumer Staples,5,4
64,2024-01-09,2024-05-16,PFE,Health Care,3,5
64,2024-01-09,2024-05-16,PG,Consumer Staples,5,5
64,2024-01-09,2024-05-16,T,Communication Services,3,5
64,2024-01-09,2024-05-16,TSLA,Consumer Discretionary,4,0
64,2024-01-09,2024-05-16,UNH,Health Care,1,4
64,2024-01-09,2024-05-16,V,Financials,2,3
64,2024-01-09,2024-05-16,VZ,Communication Services,3,5
64,2024-01-09,2024-05-16,WMT,Consumer Staples,5,4
64,2024-01-09,2024-05-16,XOM,Energy,3,2
65,2024-01-24,2024-05-31,AAPL,Information Technology,2,5
65,2024-01-24,2024-05-31,AMD,Information Technology,1,2
65,2024-01-24,2024-05-31,AMT,Real Estate,0,1
65,2024-01-24,2024-05-31,AMZN,Consumer Discretionary,1,5
65,2024-01-24,2024-05-31,AVGO,Information Technology,1,2
65,2024-01-24,2024-05-31,BA,Industrials,3,4
65,2024-01-24,2024-05-31,BAC,Financials,0,3
65,2024-01-24,2024-05-31,BRK.B,Financials,0,1
65,2024-01-24,2024-05-31,CAT,Industrials,1,2
65,2024-01-24,2024-05-31,COST,Consumer Staples,1,2
65,2024-01-24,2024-05-31,CRM,Information Technology,1,5
65,2024-01-24,2024-05-31,CSCO,Information Technology,1,5
65,2024-01-24,2024-05-31,CVX,Energy,0,0
65,2024-01-24,2024-05-31,DIS,Communication Services,0,0
65,2024-01-24,2024-05-31,DUK,Utilities,0,1
65,2024-01-24,2024-05-31,GE,Industrials,1,2
65,2024-01-24,2024-05-31,GOOG,Communication Services,1,5
65,2024-01-24,2024-05-31,GOOGL,Communication Services,1,5
65,2024-01-24,2024-05-31,GS,Financials,0,3
65,2024-01-24,2024-05-31,HD,Consumer Discretionary,0,3
65,2024-01-24,2024-05-31,INTC,Information Technology,4,1
65,2024-01-24,2024-05-31,JNJ,Health Care,0,1
65,2024-01-24,2024-05-31,JPM,Financials,0,3
65,2024-01-24,2024-05-31,KO,Consumer Staples,0,1
65,2024-01-24,2024-05-31,LIN,Materials,0,1
65,2024-01-24,2024-05-31,LLY,Health Care,1,2
65,2024-01-24,2024-05-31,MA,Financials,0,5
65,2024-01-24,2024-05-31,MCD,Consumer Discretionary,0,4
65,2024-01-24,2024-05-31,META,Communication Services,1,2
65,2024-01-24,2024-05-31,MS,Financials,0,3
65,2024-01-24,2024-05-31,MSFT,Information Technology,1,5
65,2024-01-24,2024-05-31,NEE,Utilities,0,1
65,2024-01-24,2024-05-31,NFLX,Communication Services,1,2
65,2024-01-24,2024-05-31,NKE,Consumer Discretionary,2,3
65,2024-01-24,2024-05-31,NVDA,Information Technology,1,2
65,2024-01-24,2024-05-31,ORCL,Information Technology,1,5
65,2024-01-24,2024-05-31,PEP,Consumer Staples,0,1
65,2024-01-24,2024-05-31,PFE,Health Care,0,4
65,2024-01-24,2024-05-31,PG,Consumer Staples,0,1
65,2024-01-24,2024-05-31,T,Communication Services,0,1
65,2024-01-24,2024-05-31,TSLA,Consumer Discretionary,2,0
65,2024-01-24,2024-05-31,UNH,Health Care,3,4
65,2024-01-24,2024-05-31,V,Financials,0,5
65,2024-01-24,2024-05-31,VZ,Communication Services,0,1
65,2024-01-24,2024-05-31,WMT,Consumer Staples,5,4
65,2024-01-24,2024-05-31,XOM,Energy,0,0
66,2024-02-07,2024-06-14,AAPL,Information Technology,3,5
66,2024-02-07,2024-06-14,AMD,Information Technology,1,2
66,2024-02-07,2024-06-14,AMT,Real Estate,2,1
66,2024-02-07,2024-06-14,AMZN,Consumer Discretionary,1,5
66,2024-02-07,2024-06-14,AVGO,Information Technology,1,2
66,2024-02-07,2024-06-14,BA,Industrials,0,3
66,2024-02-07,2024-06-14,BAC,Financials,2,3
66,2024-02-07,2024-06-14,BRK.B,Financials,2,1
66,2024-02-07,2024-06-14,CAT,Industrials,1,2
66,2024-02-07,2024-06-14,COST,Consumer Staples,1,2
66,2024-02-07,2024-06-14,CRM,Information Technology,1,5
66,2024-02-07,2024-06-14,CSCO,Information Technology,2,1
66,2024-02-07,2024-06-14,CVX,Energy,4,0
66,2024-02-07,2024-06-14,DIS,Communication Services,4,0
66,2024-02-07,2024-06-14,DUK,Utilities,2,1
66,2024-02-07,2024-06-14,GE,Industrials,1,2
66,2024-02-07,2024-06-14,GOOG,Communication Services,1,5
66,2024-02-07,2024-06-14,GOOGL,Communication Services,1,5
66,2024-02-07,2024-06-14,GS,Financials,2,3
66,2024-02-07,2024-06-14,HD,Consumer Discretionary,2,3
66,2024-02-07,2024-06-14,INTC,Information Technology,0,5
66,2024-02-07,2024-06-14,JNJ,Health Care,2,1
66,2024-02-07,2024-06-14,JPM,Financials,2,3
66,2024-02-07,2024-06-14,KO,Consumer Staples,2,1
66,2024-02-07,2024-06-14,LIN,Materials,5,1
66,2024-02-07,2024-06-14,LLY,Health Care,1,2
66,2024-02-07,2024-06-14,MA,Financials,1,5
66,2024-02-07,2024-06-14,MCD,Consumer Discretionary,2,4
66,2024-02-07,2024-06-14,META,Communication Services,1,2
66,2024-02-07,2024-06-14,MS,Financials,2,3
66,2024-02-07,2024-06-14,MSFT,Information Technology,1,5
66,2024-02-07,2024-06-14,NEE,Utilities,2,1
66,2024-02-07,2024-06-14,NFLX,Communication Services,1,2
66,2024-02-07,2024-06-14,NKE,Consumer Discretionary,2,3
66,2024-02-07,2024-06-14,NVDA,Information Technology,1,2
66,2024-02-07,2024-06-14,ORCL,Information Technology,1,5
66,2024-02-07,2024-06-14,PEP,Consumer Staples,2,4
66,2024-02-07,2024-06-14,PFE,Health Care,2,1
66,2024-02-07,2024-06-14,PG,Consumer Staples,2,4
66,2024-02-07,2024-06-14,T,Communication Services,2,1
66,2024-02-07,2024-06-14,TSLA,Consumer Discretionary,3,0
66,2024-02-07,2024-06-14,UNH,Health Care,2,4
66,2024-02-07,2024-06-14,V,Financials,1,5
66,2024-02-07,2024-06-14,VZ,Communication Services,2,1
66,2024-02-07,2024-06-14,WMT,Consumer Staples,0,4
66,2024-02-07,2024-06-14,XOM,Energy,4,0
67,2024-02-22,2024-07-01,AAPL,Information Technology,3,4
67,2024-02-22,2024-07-01,AMD,Information Technology,1,4
67,2024-02-22,2024-07-01,AMT,Real Estate,0,3
67,2024-02-22,2024-07-01,AMZN,Consumer Discretionary,1,1
67,2024-02-22,2024-07-01,AVGO,Information Technology,1,4
67,2024-02-22,2024-07-01,BA,Industrials,4,2
67,2024-02-22,2024-07-01,BAC,Financials,0,5
67,2024-02-22,2024-07-01,BRK.B,Financials,0,3
67,2024-02-22,2024-07-01,CAT,Industrials,1,1
67,2024-02-22,2024-07-01,COST,Consumer Staples,1,4
67,2024-02-22,2024-07-01,CRM,Information Technology,1,1
67,2024-02-22,2024-07-01,CSCO,Information Technology,0,3
67,2024-02-22,2024-07-01,CVX,Energy,0,0
67,2024-02-22,2024-07-01,DIS,Communication Services,4,3
67,2024-02-22,2024-07-01,DUK,Utilities,0,3
67,2024-02-22,2024-07-01,GE,Industrials,1,1
67,2024-02-22,2024-07-01,GOOG,Communication Services,1,1
67,2024-02-22,2024-07-01,GOOGL,Communication Services,1,1
67,2024-02-22,2024-07-01,GS,Financials,0,5
67,2024-02-22,2024-07-01,HD,Consumer Discretionary,0,5
67,2024-02-22,2024-07-01,INTC,Information Technology,4,4
67,2024-02-22,2024-07-01,JNJ,Health Care,0,2
67,2024-02-22,2024-07-01,JPM,Financials,0,5
67,2024-02-22,2024-07-01,KO,Consumer Staples,0,3
67,2024-02-22,2024-07-01,LIN,Materials,5,3
67,2024-02-22,2024-07-01,LLY,Health Care,1,1
67,2024-02-22,2024-07-01,MA,Financials,0,0
67,2024-02-22,2024-07-01,MCD,Consumer Discretionary,0,3
67,2024-02-22,2024-07-01,META,Communication Services,1,1
67,2024-02-22,2024-07-01,MS,Financials,0,5
67,2024-02-22,2024-07-01,MSFT,Information Technology,1,1
67,2024-02-22,2024-07-01,NEE,Utilities,0,3
67,2024-02-22,2024-07-01,NFLX,Communication Services,1,4
67,2024-02-22,2024-07-01,NKE,Consumer Discretionary,0,0
67,2024-02-22,2024-07-01,NVDA,Information Technology,1,4
67,2024-02-22,2024-07-01,ORCL,Information Technology,1,4
67,2024-02-22,2024-07-01,PEP,Consumer Staples,0,3
67,2024-02-22,2024-07-01,PFE,Health Care,0,2
67,2024-02-22,2024-07-01,PG,Consumer Staples,0,3
67,2024-02-22,2024-07-01,T,Communication Services,0,3
67,2024-02-22,2024-07-01,TSLA,Consumer Discretionary,3,4
67,2024-02-22,2024-07-01,UNH,Health Care,2,3
67,2024-02-22,2024-07-01,V,Financials,0,0
67,2024-02-22,2024-07-01,VZ,Communication Services,0,3
67,2024-02-22,2024-07-01,WMT,Consumer Staples,2,3
67,2024-02-22,2024-07-01,XOM,Energy,0,0
68,2024-03-07,2024-07-16,AAPL,Information Technology,0,4
68,2024-03-07,2024-07-16,AMD,Information Technology,0,4
68,2024-03-07,2024-07-16,AMT,Real Estate,1,2
68,2024-03-07,2024-07-16,AMZN,Consumer Discretionary,0,1
68,2024-03-07,2024-07-16,AVGO,Information Technology,0,4
68,2024-03-07,2024-07-16,BA,Industrials,4,2
68,2024-03-07,2024-07-16,BAC,Financials,2,5
68,2024-03-07,2024-07-16,BRK.B,Financials,2,5
68,2024-03-07,2024-07-16,CAT,Industrials,2,5
68,2024-03-07,2024-07-16,COST,Consumer Staples,0,1
68,2024-03-07,2024-07-16,CRM,Information Technology,2,0
68,2024-03-07,2024-07-16,CSCO,Information Technology,1,3
68,2024-03-07,2024-07-16,CVX,Energy,2,5
68,2024-03-07,2024-07-16,DIS,Communication Services,4,3
68,2024-03-07,2024-07-16,DUK,Utilities,1,3
68,2024-03-07,2024-07-16,GE,Industrials,0,1
68,2024-03-07,2024-07-16,GOOG,Communication Services,0,1
68,2024-03-07,2024-07-16,GOOGL,Communication Services,0,1
68,2024-03-07,2024-07-16,GS,Financials,2,5
68,2024-03-07,2024-07-16,HD,Consumer Discretionary,1,5
68,2024-03-07,2024-07-16,INTC,Information Technology,0,4
68,2024-03-07,2024-07-16,JNJ,Health Care,1,2
68,2024-03-07,2024-07-16,JPM,Financials,2,5
68,2024-03-07,2024-07-16,KO,Consumer Staples,1,3
68,2024-03-07,2024-07-16,LIN,Materials,1,3
68,2024-03-07,2024-07-16,LLY,Health Care,3,1
68,2024-03-07,2024-07-16,MA,Financials,2,0
68,2024-03-07,2024-07-16,MCD,Consumer Discretionary,1,3
68,2024-03-07,2024-07-16,META,Communication Services,0,1
68,2024-03-07,2024-07-16,MS,Financials,2,5
68,2024-03-07,2024-07-16,MSFT,Information Technology,0,1
68,2024-03-07,2024-07-16,NEE,Utilities,1,3
68,2024-03-07,2024-07-16,NFLX,Communication Services,0,1
68,2024-03-07,2024-07-16,NKE,Consumer Discretionary,4,0
68,2024-03-07,2024-07-16,NVDA,Information Technology,0,4
68,2024-03-07,2024-07-16,ORCL,Information Technology,0,4
68,2024-03-07,2024-07-16,PEP,Consumer Staples,1,3
68,2024-03-07,2024-07-16,PFE,Health Care,1,2
68,2024-03-07,2024-07-16,PG,Consumer Staples,1,3
68,2024-03-07,2024-07-16,T,Communication Services,1,3
68,2024-03-07,2024-07-16,TSLA,Consumer Discretionary,0,4
68,2024-03-07,2024-07-16,UNH,Health Care,1,3
68,2024-03-07,2024-07-16,V,Financials,2,0
68,2024-03-07,2024-07-16,VZ,Communication Services,1,3
68,2024-03-07,2024-07-16,WMT,Consumer Staples,5,3
68,2024-03-07,2024-07-16,XOM,Energy,2,5
69,2024-03-21,2024-07-30,AAPL,Information Technology,0,1
69,2024-03-21,2024-07-30,AMD,Information Technology,0,1
69,2024-03-21,2024-07-30,AMT,Real Estate,2,2
69,2024-03-21,2024-07-30,AMZN,Consumer Discretionary,0,1
69,2024-03-21,2024-07-30,AVGO,Information Technology,0,1
69,2024-03-21,2024-07-30,BA,Industrials,3,0
69,2024-03-21,2024-07-30,BAC,Financials,1,3
69,2024-03-21,2024-07-30,BRK.B,Financials,1,3
69,2024-03-21,2024-07-30,CAT,Industrials,1,3
69,2024-03-21,2024-07-30,COST,Consumer Staples,0,1
69,2024-03-21,2024-07-30,CRM,Information Technology,0,1
69,2024-03-21,2024-07-30,CSCO,Information Technology,2,2
69,2024-03-21,2024-07-30,CVX,Energy,2,4
69,2024-03-21,2024-07-30,DIS,Communication Services,3,0
69,2024-03-21,2024-07-30,DUK,Utilities,2,2
69,2024-03-21,2024-07-30,GE,Industrials,0,1
69,2024-03-21,2024-07-30,GOOG,Communication Services,0,1
69,2024-03-21,2024-07-30,GOOGL,Communication Services,0,1
69,2024-03-21,2024-07-30,GS,Financials,1,3
69,2024-03-21,2024-07-30,HD,Consumer Discretionary,1,3
69,2024-03-21,2024-07-30,INTC,Information Technology,0,1
69,2024-03-21,2024-07-30,JNJ,Health Care,2,2
69,2024-03-21,2024-07-30,JPM,Financials,1,3
69,2024-03-21,2024-07-30,KO,Consumer Staples,2,5
69,2024-03-21,2024-07-30,LIN,Materials,1,3
69,2024-03-21,2024-07-30,LLY,Health Care,4,1
69,2024-03-21,2024-07-30,MA,Financials,1,3
69,2024-03-21,2024-07-30,MCD,Consumer Discretionary,2,2
69,2024-03-21,2024-07-30,META,Communication Services,0,1
69,2024-03-21,2024-07-30,MS,Financials,1,3
69,2024-03-21,2024-07-30,MSFT,Information Technology,0,1
69,2024-03-21,2024-07-30,NEE,Utilities,2,2
69,2024-03-21,2024-07-30,NFLX,Communication Services,0,1
69,2024-03-21,2024-07-30,NKE,Consumer Discretionary,3,0
69,2024-03-21,2024-07-30,NVDA,Information Technology,0,1
69,2024-03-21,2024-07-30,ORCL,Information Technology,0,1
69,2024-03-21,2024-07-30,PEP,Consumer Staples,2,5
69,2024-03-21,2024-07-30,PFE,Health Care,2,2
69,2024-03-21,2024-07-30,PG,Consumer Staples,5,5
69,2024-03-21,2024-07-30,T,Communication Services,2,2
69,2024-03-21,2024-07-30,TSLA,Consumer Discretionary,0,1
69,2024-03-21,2024-07-30,UNH,Health Care,2,5
69,2024-03-21,2024-07-30,V,Financials,1,3
69,2024-03-21,2024-07-30,VZ,Communication Services,2,4
69,2024-03-21,2024-07-30,WMT,Consumer Staples,5,5
69,2024-03-21,2024-07-30,XOM,Energy,2,4
70,2024-04-05,2024-08-13,AAPL,Information Technology,3,4
70,2024-04-05,2024-08-13,AMD,Information Technology,3,4
70,2024-04-05,2024-08-13,AMT,Real Estate,1,2
70,2024-04-05,2024-08-13,AMZN,Consumer Discretionary,3,5
70,2024-04-05,2024-08-13,AVGO,Information Technology,3,4
70,2024-04-05,2024-08-13,BA,Industrials,0,1
70,2024-04-05,2024-08-13,BAC,Financials,0,1
70,2024-04-05,2024-08-13,BRK.B,Financials,0,0
70,2024-04-05,2024-08-13,CAT,Industrials,0,1
70,2024-04-05,2024-08-13,COST,Consumer Staples,3,5
70,2024-04-05,2024-08-13,CRM,Information Technology,0,5
70,2024-04-05,2024-08-13,CSCO,Information Technology,0,2
70,2024-04-05,2024-08-13,CVX,Energy,0,1
70,2024-04-05,2024-08-13,DIS,Communication Services,5,1
70,2024-04-05,2024-08-13,DUK,Utilities,1,3
70,2024-04-05,2024-08-13,GE,Industrials,3,4
70,2024-04-05,2024-08-13,GOOG,Communication Services,3,5
70,2024-04-05,2024-08-13,GOOGL,Communication Services,3,5
70,2024-04-05,2024-08-13,GS,Financials,0,1
70,2024-04-05,2024-08-13,HD,Consumer Discretionary,0,1
70,2024-04-05,2024-08-13,INTC,Information Technology,3,4
70,2024-04-05,2024-08-13,JNJ,Health Care,1,2
70,2024-04-05,2024-08-13,JPM,Financials,0,1
70,2024-04-05,2024-08-13,KO,Consumer Staples,1,3
70,2024-04-05,2024-08-13,LIN,Materials,0,0
70,2024-04-05,2024-08-13,LLY,Health Care,3,5
70,2024-04-05,2024-08-13,MA,Financials,0,0
70,2024-04-05,2024-08-13,MCD,Consumer Discretionary,1,3
70,2024-04-05,2024-08-13,META,Communication Services,3,5
70,2024-04-05,2024-08-13,MS,Financials,0,1
70,2024-04-05,2024-08-13,MSFT,Information Technology,3,5
70,2024-04-05,2024-08-13,NEE,Utilities,4,3
70,2024-04-05,2024-08-13,NFLX,Communication Services,3,4
70,2024-04-05,2024-08-13,NKE,Consumer Discretionary,4,0
70,2024-04-05,2024-08-13,NVDA,Information Technology,3,4
70,2024-04-05,2024-08-13,ORCL,Information Technology,3,4
70,2024-04-05,2024-08-13,PEP,Consumer Staples,1,3
70,2024-04-05,2024-08-13,PFE,Health Care,1,2
70,2024-04-05,2024-08-13,PG,Consumer Staples,1,3
70,2024-04-05,2024-08-13,T,Communication Services,1,3
70,2024-04-05,2024-08-13,TSLA,Consumer Discretionary,3,4
70,2024-04-05,2024-08-13,UNH,Health Care,1,3
70,2024-04-05,2024-08-13,V,Financials,0,0
70,2024-04-05,2024-08-13,VZ,Communication Services,1,2
70,2024-04-05,2024-08-13,WMT,Consumer Staples,2,3
70,2024-04-05,2024-08-13,XOM,Energy,0,1
71,2024-04-19,2024-08-27,AAPL,Information Technology,3,5
71,2024-04-19,2024-08-27,AMD,Information Technology,3,4
71,2024-04-19,2024-08-27,AMT,Real Estate,1,3
71,2024-04-19,2024-08-27,AMZN,Consumer Discretionary,3,5
71,2024-04-19,2024-08-27,AVGO,Information Technology,3,4
71,2024-04-19,2024-08-27,BA,Industrials,0,0
71,2024-04-19,2024-08-27,BAC,Financials,0,0
71,2024-04-19,2024-08-27,BRK.B,Financials,0,1
71,2024-04-19,2024-08-27,CAT,Industrials,0,0
71,2024-04-19,2024-08-27,COST,Consumer Staples,3,5
71,2024-04-19,2024-08-27,CRM,Information Technology,0,2
71,2024-04-19,2024-08-27,CSCO,Information Technology,4,0
71,2024-04-19,2024-08-27,CVX,Energy,0,0
71,2024-04-19,2024-08-27,DIS,Communication Services,0,0
71,2024-04-19,2024-08-27,DUK,Utilities,1,3
71,2024-04-19,2024-08-27,GE,Industrials,3,4
71,2024-04-19,2024-08-27,GOOG,Communication Services,3,5
71,2024-04-19,2024-08-27,GOOGL,Communication Services,3,5
71,2024-04-19,2024-08-27,GS,Financials,0,0
71,2024-04-19,2024-08-27,HD,Consumer Discretionary,0,0
71,2024-04-19,2024-08-27,INTC,Information Technology,3,4
71,2024-04-19,2024-08-27,JNJ,Health Care,1,3
71,2024-04-19,2024-08-27,JPM,Financials,0,0
71,2024-04-19,2024-08-27,KO,Consumer Staples,1,3
71,2024-04-19,2024-08-27,LIN,Materials,4,1
71,2024-04-19,2024-08-27,LLY,Health Care,5,2
71,2024-04-19,2024-08-27,MA,Financials,4,1
71,2024-04-19,2024-08-27,MCD,Consumer Discretionary,1,3
71,2024-04-19,2024-08-27,META,Communication Services,3,5
71,2024-04-19,2024-08-27,MS,Financials,0,0
71,2024-04-19,2024-08-27,MSFT,Information Technology,3,5
71,2024-04-19,2024-08-27,NEE,Utilities,1,3
71,2024-04-19,2024-08-27,NFLX,Communication Services,3,4
71,2024-04-19,2024-08-27,NKE,Consumer Discretionary,4,1
71,2024-04-19,2024-08-27,NVDA,Information Technology,3,4
71,2024-04-19,2024-08-27,ORCL,Information Technology,3,2
71,2024-04-19,2024-08-27,PEP,Consumer Staples,1,3
71,2024-04-19,2024-08-27,PFE,Health Care,1,3
71,2024-04-19,2024-08-27,PG,Consumer Staples,1,1
71,2024-04-19,2024-08-27,T,Communication Services,1,3
71,2024-04-19,2024-08-27,TSLA,Consumer Discretionary,3,4
71,2024-04-19,2024-08-27,UNH,Health Care,1,3
71,2024-04-19,2024-08-27,V,Financials,4,1
71,2024-04-19,2024-08-27,VZ,Communication Services,1,3
71,2024-04-19,2024-08-27,WMT,Consumer Staples,2,1
71,2024-04-19,2024-08-27,XOM,Energy,0,0
72,2024-05-03,2024-09-11,AAPL,Information Technology,1,4
72,2024-05-03,2024-09-11,AMD,Information Technology,1,1
72,2024-05-03,2024-09-11,AMT,Real Estate,3,2
72,2024-05-03,2024-09-11,AMZN,Consumer Discretionary,1,4
72,2024-05-03,2024-09-11,AVGO,Information Technology,1,4
72,2024-05-03,2024-09-11,BA,Industrials,0,3
72,2024-05-03,2024-09-11,BAC,Financials,0,3
72,2024-05-03,2024-09-11,BRK.B,Financials,0,5
72,2024-05-03,2024-09-11,CAT,Industrials,0,5
72,2024-05-03,2024-09-11,COST,Consumer Staples,1,4
72,2024-05-03,2024-09-11,CRM,Information Technology,5,5
72,2024-05-03,2024-09-11,CSCO,Information Technology,0,5
72,2024-05-03,2024-09-11,CVX,Energy,0,3
72,2024-05-03,2024-09-11,DIS,Communication Services,0,0
72,2024-05-03,2024-09-11,DUK,Utilities,3,2
72,2024-05-03,2024-09-11,GE,Industrials,1,4
72,2024-05-03,2024-09-11,GOOG,Communication Services,1,4
72,2024-05-03,2024-09-11,GOOGL,Communication Services,1,4
72,2024-05-03,2024-09-11,GS,Financials,0,3
72,2024-05-03,2024-09-11,HD,Consumer Discretionary,0,5
72,2024-05-03,2024-09-11,INTC,Information Technology,1,1
72,2024-05-03,2024-09-11,JNJ,Health Care,3,2
